fold,phase,population,row_type,model,master_seed,member,status,accepted,f1,fn,fp,negative,positive,precision,recall,rejected,rows,tn,tp,coverage,score_scope,support,log_loss,brier,roc_auc,average_precision,undefined_reasons,selected_threshold,selection_available,decision_unavailable_reason,probability_available,acceptance_available,selected_decision_metrics,details,correlation,mean_absolute_difference,reason,fit_id,requested_fit_id,reused,training_support,fit_contract_sha256,model_sha256,fit_seconds,iterations,member_score_note
2023Q4,inner,temporal,fit_slot,sequential_1,1,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:sequential_1:0,2023Q4:inner:temporal:sequential_1:0,True,"{""negative"": 382, ""positive"": 130, ""rows"": 512}",f9a18e63a51ac660e4bb04f54f5206962f6cd3608e20eb76951d3267a69cf45c,4cb0a018597ce41818d5d12012a4704ea14334ef9855f265db93f437b1ca5af7,0.030288,[29],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,inner,temporal,fit_slot,sequential_1,1,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:sequential_1:1,2023Q4:inner:temporal:sequential_1:1,True,"{""negative"": 378, ""positive"": 134, ""rows"": 512}",42d1e75f39ad9d21afde219b953ddabaa31b9c316213aff2bb2834d40bdff4b9,e6518c548eb75cc2f2212b22c5447d76063566015aeacc8fc0933ee01bfd77f2,0.02881,[35],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,inner,temporal,fit_slot,sequential_1,1,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:sequential_1:2,2023Q4:inner:temporal:sequential_1:2,True,"{""negative"": 371, ""positive"": 141, ""rows"": 512}",022eb7566c4505deeaa37131b22c7f54afe5af24d39ca4a9f318fa7365e9e0c2,be2ac830c807b5aa6882d583dcded3f0152b3e70563959725fa319fc9c7f1be9,0.04008,[30],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,inner,temporal,fit_slot,uniform_0,0,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_0:0,2023Q4:inner:temporal:uniform_0:0,True,"{""negative"": 394, ""positive"": 118, ""rows"": 512}",1971b9ec9661e36becf9ad17a4d72e705634771b48662972b5986a1cdf0c5b17,1d2608ed637e6f10799b9aa447515db0e5ba435c295d32a60cd415ca465369f8,0.028372,[33],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,inner,temporal,fit_slot,uniform_0,0,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_0:1,2023Q4:inner:temporal:uniform_0:1,True,"{""negative"": 359, ""positive"": 153, ""rows"": 512}",e2bcb2e416cca390c1a72b5c0d08506f63fe9b2f2f72efc1e28bb26b2d749c1e,ceb556759c41ed7d0de1640a0237ecf1ae3e9b591973c014ba29717fadb5e811,0.026976,[29],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,inner,temporal,fit_slot,uniform_0,0,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_0:2,2023Q4:inner:temporal:uniform_0:2,True,"{""negative"": 373, ""positive"": 139, ""rows"": 512}",a6ab4eebaf041bc15dde8f3cb3ea7b775287d7f0ffc1f5e266c9bd15faafeb08,f5e411f1b93c63560d935ff25182fe4a7f5276f15d2859f66e174bf52a4eb3f3,0.030488,[36],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,inner,temporal,fit_slot,uniform_1,1,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_1:0,2023Q4:inner:temporal:uniform_1:0,True,"{""negative"": 375, ""positive"": 137, ""rows"": 512}",927ab2807ee7ec821d19895db10eda9f70e22f5247b805597c1a9c87ee67eccf,92475595eef7e4251428fc348c990ac027645a5234204f2928e1357719c0c398,0.027363,[27],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,inner,temporal,fit_slot,uniform_1,1,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_1:1,2023Q4:inner:temporal:uniform_1:1,True,"{""negative"": 365, ""positive"": 147, ""rows"": 512}",f4c315bee1a1ab3c3571e93651d15149c6667b35ea84a0e3a6c71e8175865994,bd6020000d4473f89634f800f40f9e13beda0fa75d0845d0e16b9fd14256759a,0.027925,[34],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,inner,temporal,fit_slot,uniform_1,1,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_1:2,2023Q4:inner:temporal:uniform_1:2,True,"{""negative"": 366, ""positive"": 146, ""rows"": 512}",68bcec1778c7428f2a6f783c32212437e2a5324fe8dedc75b5e5494508344dcc,7f9d6a57c00b92a8a4139ae10dacf7281834d1c9e6519eb390ce11b0b9dc32a1,0.027754,[37],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,refit,0.0005,primary,primary_unfiltered,,,available,4078,0.4333461390703035,0,2950,2950,1128,0.2766061794997548,1.0,0,4078,0,1128,"{""all_outcomes"": {""ambiguous"": 178, ""causally_ineligible"": 9056, ""censored"": 1543, ""no_primary_signal"": 1058, ""stop_loss"": 58465, ""take_profit"": 21420, ""timeout"": 174}, ""causal_eligible"": 4409, ""causal_reasons"": {"""": 82339, ""insufficient_history"": 9555}, ""eligible_outcomes"": {""ambiguous"": 13, ""censored"": 116, ""stop_loss"": 3089, ""take_profit"": 1166, ""timeout"": 25}, ""metric_rows"": 4078, ""openings"": 91894, ""primary_accepted"": 4409, ""primary_event"": 4807, ""primary_reasons"": {""no_momentum"": 629, ""primary_history"": 429, ""signal"": 90836}, ""primary_signals"": 90836}",,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q4,refit,0.0005,model,full,,,available,309,,,,,,,,4100,,,,"{""all_outcomes"": {""ambiguous"": 178, ""causally_ineligible"": 9056, ""censored"": 1543, ""no_primary_signal"": 1058, ""stop_loss"": 58465, ""take_profit"": 21420, ""timeout"": 174}, ""causal_eligible"": 4409, ""causal_reasons"": {"""": 82339, ""insufficient_history"": 9555}, ""eligible_outcomes"": {""ambiguous"": 13, ""censored"": 116, ""stop_loss"": 3089, ""take_profit"": 1166, ""timeout"": 25}, ""metric_rows"": 4078, ""openings"": 91894, ""primary_accepted"": 4409, ""primary_event"": 4807, ""primary_reasons"": {""no_momentum"": 629, ""primary_history"": 429, ""signal"": 90836}, ""primary_signals"": 90836}",conclusive_metric_rows,"{""negative"": 2950, ""positive"": 1128, ""rows"": 4078}",0.5928257564378727,0.20129240073673274,0.478117562206996,0.2660067564486609,"{""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,4409,4409,"{""accepted"": 283, ""f1"": 0.10063784549964565, ""fn"": 1057, ""fp"": 212, ""negative"": 2950, ""positive"": 1128, ""precision"": 0.2508833922261484, ""recall"": 0.06294326241134751, ""rejected"": 3795, ""rows"": 4078, ""tn"": 2738, ""tp"": 71}",,,,,,,,,,,,,
2023Q4,refit,0.0005,model,sequential_0,0,,available,741,,,,,,,,3668,,,,"{""all_outcomes"": {""ambiguous"": 178, ""causally_ineligible"": 9056, ""censored"": 1543, ""no_primary_signal"": 1058, ""stop_loss"": 58465, ""take_profit"": 21420, ""timeout"": 174}, ""causal_eligible"": 4409, ""causal_reasons"": {"""": 82339, ""insufficient_history"": 9555}, ""eligible_outcomes"": {""ambiguous"": 13, ""censored"": 116, ""stop_loss"": 3089, ""take_profit"": 1166, ""timeout"": 25}, ""metric_rows"": 4078, ""openings"": 91894, ""primary_accepted"": 4409, ""primary_event"": 4807, ""primary_reasons"": {""no_momentum"": 629, ""primary_history"": 429, ""signal"": 90836}, ""primary_signals"": 90836}",conclusive_metric_rows,"{""negative"": 2950, ""positive"": 1128, ""rows"": 4078}",0.6045255425895149,0.20519632090868206,0.463416877028489,0.2608433261133113,{},0.3,True,,4409,4409,"{""accepted"": 677, ""f1"": 0.19833795013850417, ""fn"": 949, ""fp"": 498, ""negative"": 2950, ""positive"": 1128, ""precision"": 0.26440177252584934, ""recall"": 0.15868794326241134, ""rejected"": 3401, ""rows"": 4078, ""tn"": 2452, ""tp"": 179}",,,,,,,,,,,,,
2023Q4,refit,0.0005,model,sequential_1,1,,available,501,,,,,,,,3908,,,,"{""all_outcomes"": {""ambiguous"": 178, ""causally_ineligible"": 9056, ""censored"": 1543, ""no_primary_signal"": 1058, ""stop_loss"": 58465, ""take_profit"": 21420, ""timeout"": 174}, ""causal_eligible"": 4409, ""causal_reasons"": {"""": 82339, ""insufficient_history"": 9555}, ""eligible_outcomes"": {""ambiguous"": 13, ""censored"": 116, ""stop_loss"": 3089, ""take_profit"": 1166, ""timeout"": 25}, ""metric_rows"": 4078, ""openings"": 91894, ""primary_accepted"": 4409, ""primary_event"": 4807, ""primary_reasons"": {""no_momentum"": 629, ""primary_history"": 429, ""signal"": 90836}, ""primary_signals"": 90836}",conclusive_metric_rows,"{""negative"": 2950, ""positive"": 1128, ""rows"": 4078}",0.6089665999705283,0.20660700639993035,0.47416516408222137,0.2612631531275825,"{""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,4409,4409,"{""accepted"": 467, ""f1"": 0.15047021943573669, ""fn"": 1008, ""fp"": 347, ""negative"": 2950, ""positive"": 1128, ""precision"": 0.2569593147751606, ""recall"": 0.10638297872340426, ""rejected"": 3611, ""rows"": 4078, ""tn"": 2603, ""tp"": 120}",,,,,,,,,,,,,
2023Q4,refit,0.0005,model,uniform_0,0,,available,1144,,,,,,,,3265,,,,"{""all_outcomes"": {""ambiguous"": 178, ""causally_ineligible"": 9056, ""censored"": 1543, ""no_primary_signal"": 1058, ""stop_loss"": 58465, ""take_profit"": 21420, ""timeout"": 174}, ""causal_eligible"": 4409, ""causal_reasons"": {"""": 82339, ""insufficient_history"": 9555}, ""eligible_outcomes"": {""ambiguous"": 13, ""censored"": 116, ""stop_loss"": 3089, ""take_profit"": 1166, ""timeout"": 25}, ""metric_rows"": 4078, ""openings"": 91894, ""primary_accepted"": 4409, ""primary_event"": 4807, ""primary_reasons"": {""no_momentum"": 629, ""primary_history"": 429, ""signal"": 90836}, ""primary_signals"": 90836}",conclusive_metric_rows,"{""negative"": 2950, ""positive"": 1128, ""rows"": 4078}",0.6074594529945953,0.20560473754050743,0.5015566774852747,0.2731585001230208,{},0.3,True,,4409,4409,"{""accepted"": 1078, ""f1"": 0.27379873073436084, ""fn"": 826, ""fp"": 776, ""negative"": 2950, ""positive"": 1128, ""precision"": 0.28014842300556586, ""recall"": 0.26773049645390073, ""rejected"": 3000, ""rows"": 4078, ""tn"": 2174, ""tp"": 302}",,,,,,,,,,,,,
2023Q4,refit,0.0005,model,uniform_1,1,,available,1232,,,,,,,,3177,,,,"{""all_outcomes"": {""ambiguous"": 178, ""causally_ineligible"": 9056, ""censored"": 1543, ""no_primary_signal"": 1058, ""stop_loss"": 58465, ""take_profit"": 21420, ""timeout"": 174}, ""causal_eligible"": 4409, ""causal_reasons"": {"""": 82339, ""insufficient_history"": 9555}, ""eligible_outcomes"": {""ambiguous"": 13, ""censored"": 116, ""stop_loss"": 3089, ""take_profit"": 1166, ""timeout"": 25}, ""metric_rows"": 4078, ""openings"": 91894, ""primary_accepted"": 4409, ""primary_event"": 4807, ""primary_reasons"": {""no_momentum"": 629, ""primary_history"": 429, ""signal"": 90836}, ""primary_signals"": 90836}",conclusive_metric_rows,"{""negative"": 2950, ""positive"": 1128, ""rows"": 4078}",0.5980960577389871,0.20339462418304655,0.49065061906479146,0.26669468617419745,{},0.3,True,,4409,4409,"{""accepted"": 1157, ""f1"": 0.2722100656455142, ""fn"": 817, ""fp"": 846, ""negative"": 2950, ""positive"": 1128, ""precision"": 0.26879861711322384, ""recall"": 0.27570921985815605, ""rejected"": 2921, ""rows"": 4078, ""tn"": 2104, ""tp"": 311}",,,,,,,,,,,,,
2023Q4,refit,0.0005,model,weighted_constant,,,available,0,,,,,,,,4409,,,,"{""all_outcomes"": {""ambiguous"": 178, ""causally_ineligible"": 9056, ""censored"": 1543, ""no_primary_signal"": 1058, ""stop_loss"": 58465, ""take_profit"": 21420, ""timeout"": 174}, ""causal_eligible"": 4409, ""causal_reasons"": {"""": 82339, ""insufficient_history"": 9555}, ""eligible_outcomes"": {""ambiguous"": 13, ""censored"": 116, ""stop_loss"": 3089, ""take_profit"": 1166, ""timeout"": 25}, ""metric_rows"": 4078, ""openings"": 91894, ""primary_accepted"": 4409, ""primary_event"": 4807, ""primary_reasons"": {""no_momentum"": 629, ""primary_history"": 429, ""signal"": 90836}, ""primary_signals"": 90836}",conclusive_metric_rows,"{""negative"": 2950, ""positive"": 1128, ""rows"": 4078}",0.5901530148713711,0.2002652987793441,0.5,0.2766061794997548,"{""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.5.precision"": ""no_signals""}",0.5,True,,4409,4409,"{""accepted"": 0, ""f1"": 0.0, ""fn"": 1128, ""fp"": 0, ""negative"": 2950, ""positive"": 1128, ""precision"": null, ""recall"": 0.0, ""rejected"": 4078, ""rows"": 4078, ""tn"": 2950, ""tp"": 0}",,,,,,,,,,,,,
2023Q4,refit,0.0005,model,weighted_logistic,,,available,351,,,,,,,,4058,,,,"{""all_outcomes"": {""ambiguous"": 178, ""causally_ineligible"": 9056, ""censored"": 1543, ""no_primary_signal"": 1058, ""stop_loss"": 58465, ""take_profit"": 21420, ""timeout"": 174}, ""causal_eligible"": 4409, ""causal_reasons"": {"""": 82339, ""insufficient_history"": 9555}, ""eligible_outcomes"": {""ambiguous"": 13, ""censored"": 116, ""stop_loss"": 3089, ""take_profit"": 1166, ""timeout"": 25}, ""metric_rows"": 4078, ""openings"": 91894, ""primary_accepted"": 4409, ""primary_event"": 4807, ""primary_reasons"": {""no_momentum"": 629, ""primary_history"": 429, ""signal"": 90836}, ""primary_signals"": 90836}",conclusive_metric_rows,"{""negative"": 2950, ""positive"": 1128, ""rows"": 4078}",0.596733230319398,0.20250652128922558,0.4826253155427335,0.27355327618946496,"{""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,4409,4409,"{""accepted"": 337, ""f1"": 0.1296928327645051, ""fn"": 1033, ""fp"": 242, ""negative"": 2950, ""positive"": 1128, ""precision"": 0.2818991097922849, ""recall"": 0.08421985815602837, ""rejected"": 3741, ""rows"": 4078, ""tn"": 2708, ""tp"": 95}",,,,,,,,,,,,,
2023Q4,refit,0.0005,paired_sensitivity,sequential_0_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0044439486931791726, ""delete_week_min"": 0.003308920146034399, ""delta"": 0.0039039201719493254}, ""log_loss"": {""delete_week_max"": 0.013275261307347947, ""delete_week_min"": 0.00978101899535541, ""delta"": 0.011699786151642024}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 103, ""rows"": 347, ""week_start_epoch"": 1696204800}, {""negative"": 205, ""positive"": 86, ""rows"": 291, ""week_start_epoch"": 1696809600}, {""negative"": 246, ""positive"": 62, ""rows"": 308, ""week_start_epoch"": 1697414400}, {""negative"": 194, ""positive"": 91, ""rows"": 285, ""week_start_epoch"": 1698019200}, {""negative"": 224, ""positive"": 111, ""rows"": 335, ""week_start_epoch"": 1698624000}, {""negative"": 241, ""positive"": 85, ""rows"": 326, ""week_start_epoch"": 1699228800}, {""negative"": 261, ""positive"": 84, ""rows"": 345, ""week_start_epoch"": 1699833600}, {""negative"": 196, ""positive"": 98, ""rows"": 294, ""week_start_epoch"": 1700438400}, {""negative"": 321, ""positive"": 117, ""rows"": 438, ""week_start_epoch"": 1701043200}, {""negative"": 283, ""positive"": 81, ""rows"": 364, ""week_start_epoch"": 1701648000}, {""negative"": 304, ""positive"": 128, ""rows"": 432, ""week_start_epoch"": 1702252800}, {""negative"": 231, ""positive"": 82, ""rows"": 313, ""week_start_epoch"": 1702857600}], ""weeks"": 12}",,,,,,,,,,,,
2023Q4,refit,0.0005,paired_sensitivity,sequential_0_minus_uniform_0,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0008115539148679025, ""delete_week_min"": -0.0012858794020334603, ""delta"": -0.00040841663182537976}, ""log_loss"": {""delete_week_max"": 0.0009177881003143617, ""delete_week_min"": -0.004887045859406244, ""delta"": -0.002933910405080439}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 103, ""rows"": 347, ""week_start_epoch"": 1696204800}, {""negative"": 205, ""positive"": 86, ""rows"": 291, ""week_start_epoch"": 1696809600}, {""negative"": 246, ""positive"": 62, ""rows"": 308, ""week_start_epoch"": 1697414400}, {""negative"": 194, ""positive"": 91, ""rows"": 285, ""week_start_epoch"": 1698019200}, {""negative"": 224, ""positive"": 111, ""rows"": 335, ""week_start_epoch"": 1698624000}, {""negative"": 241, ""positive"": 85, ""rows"": 326, ""week_start_epoch"": 1699228800}, {""negative"": 261, ""positive"": 84, ""rows"": 345, ""week_start_epoch"": 1699833600}, {""negative"": 196, ""positive"": 98, ""rows"": 294, ""week_start_epoch"": 1700438400}, {""negative"": 321, ""positive"": 117, ""rows"": 438, ""week_start_epoch"": 1701043200}, {""negative"": 283, ""positive"": 81, ""rows"": 364, ""week_start_epoch"": 1701648000}, {""negative"": 304, ""positive"": 128, ""rows"": 432, ""week_start_epoch"": 1702252800}, {""negative"": 231, ""positive"": 82, ""rows"": 313, ""week_start_epoch"": 1702857600}], ""weeks"": 12}",,,,,,,,,,,,
2023Q4,refit,0.0005,paired_sensitivity,sequential_0_minus_weighted_constant,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.005711083513704529, ""delete_week_min"": 0.004268242756745788, ""delta"": 0.004931022129337964}, ""log_loss"": {""delete_week_max"": 0.016542868767105437, ""delete_week_min"": 0.01198473066410119, ""delta"": 0.014372527718143674}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 103, ""rows"": 347, ""week_start_epoch"": 1696204800}, {""negative"": 205, ""positive"": 86, ""rows"": 291, ""week_start_epoch"": 1696809600}, {""negative"": 246, ""positive"": 62, ""rows"": 308, ""week_start_epoch"": 1697414400}, {""negative"": 194, ""positive"": 91, ""rows"": 285, ""week_start_epoch"": 1698019200}, {""negative"": 224, ""positive"": 111, ""rows"": 335, ""week_start_epoch"": 1698624000}, {""negative"": 241, ""positive"": 85, ""rows"": 326, ""week_start_epoch"": 1699228800}, {""negative"": 261, ""positive"": 84, ""rows"": 345, ""week_start_epoch"": 1699833600}, {""negative"": 196, ""positive"": 98, ""rows"": 294, ""week_start_epoch"": 1700438400}, {""negative"": 321, ""positive"": 117, ""rows"": 438, ""week_start_epoch"": 1701043200}, {""negative"": 283, ""positive"": 81, ""rows"": 364, ""week_start_epoch"": 1701648000}, {""negative"": 304, ""positive"": 128, ""rows"": 432, ""week_start_epoch"": 1702252800}, {""negative"": 231, ""positive"": 82, ""rows"": 313, ""week_start_epoch"": 1702857600}], ""weeks"": 12}",,,,,,,,,,,,
2023Q4,refit,0.0005,paired_sensitivity,sequential_0_minus_weighted_logistic,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.003345340938083135, ""delete_week_min"": 0.002087830080761808, ""delta"": 0.0026897996194564884}, ""log_loss"": {""delete_week_max"": 0.00942331477132045, ""delete_week_min"": 0.006246473702957085, ""delta"": 0.00779231227011679}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 103, ""rows"": 347, ""week_start_epoch"": 1696204800}, {""negative"": 205, ""positive"": 86, ""rows"": 291, ""week_start_epoch"": 1696809600}, {""negative"": 246, ""positive"": 62, ""rows"": 308, ""week_start_epoch"": 1697414400}, {""negative"": 194, ""positive"": 91, ""rows"": 285, ""week_start_epoch"": 1698019200}, {""negative"": 224, ""positive"": 111, ""rows"": 335, ""week_start_epoch"": 1698624000}, {""negative"": 241, ""positive"": 85, ""rows"": 326, ""week_start_epoch"": 1699228800}, {""negative"": 261, ""positive"": 84, ""rows"": 345, ""week_start_epoch"": 1699833600}, {""negative"": 196, ""positive"": 98, ""rows"": 294, ""week_start_epoch"": 1700438400}, {""negative"": 321, ""positive"": 117, ""rows"": 438, ""week_start_epoch"": 1701043200}, {""negative"": 283, ""positive"": 81, ""rows"": 364, ""week_start_epoch"": 1701648000}, {""negative"": 304, ""positive"": 128, ""rows"": 432, ""week_start_epoch"": 1702252800}, {""negative"": 231, ""positive"": 82, ""rows"": 313, ""week_start_epoch"": 1702857600}], ""weeks"": 12}",,,,,,,,,,,,
2023Q4,refit,0.0005,paired_sensitivity,sequential_1_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.006031033850260889, ""delete_week_min"": 0.004799663696033636, ""delta"": 0.005314605663197624}, ""log_loss"": {""delete_week_max"": 0.018258877255002276, ""delete_week_min"": 0.014422988393369356, ""delta"": 0.016140843532655463}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 103, ""rows"": 347, ""week_start_epoch"": 1696204800}, {""negative"": 205, ""positive"": 86, ""rows"": 291, ""week_start_epoch"": 1696809600}, {""negative"": 246, ""positive"": 62, ""rows"": 308, ""week_start_epoch"": 1697414400}, {""negative"": 194, ""positive"": 91, ""rows"": 285, ""week_start_epoch"": 1698019200}, {""negative"": 224, ""positive"": 111, ""rows"": 335, ""week_start_epoch"": 1698624000}, {""negative"": 241, ""positive"": 85, ""rows"": 326, ""week_start_epoch"": 1699228800}, {""negative"": 261, ""positive"": 84, ""rows"": 345, ""week_start_epoch"": 1699833600}, {""negative"": 196, ""positive"": 98, ""rows"": 294, ""week_start_epoch"": 1700438400}, {""negative"": 321, ""positive"": 117, ""rows"": 438, ""week_start_epoch"": 1701043200}, {""negative"": 283, ""positive"": 81, ""rows"": 364, ""week_start_epoch"": 1701648000}, {""negative"": 304, ""positive"": 128, ""rows"": 432, ""week_start_epoch"": 1702252800}, {""negative"": 231, ""positive"": 82, ""rows"": 313, ""week_start_epoch"": 1702857600}], ""weeks"": 12}",,,,,,,,,,,,
2023Q4,refit,0.0005,paired_sensitivity,sequential_1_minus_uniform_1,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.004301862840145627, ""delete_week_min"": 0.0024942224471040946, ""delta"": 0.0032123822168837993}, ""log_loss"": {""delete_week_max"": 0.013807537272942884, ""delete_week_min"": 0.009051907199233204, ""delta"": 0.010870542231541193}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 103, ""rows"": 347, ""week_start_epoch"": 1696204800}, {""negative"": 205, ""positive"": 86, ""rows"": 291, ""week_start_epoch"": 1696809600}, {""negative"": 246, ""positive"": 62, ""rows"": 308, ""week_start_epoch"": 1697414400}, {""negative"": 194, ""positive"": 91, ""rows"": 285, ""week_start_epoch"": 1698019200}, {""negative"": 224, ""positive"": 111, ""rows"": 335, ""week_start_epoch"": 1698624000}, {""negative"": 241, ""positive"": 85, ""rows"": 326, ""week_start_epoch"": 1699228800}, {""negative"": 261, ""positive"": 84, ""rows"": 345, ""week_start_epoch"": 1699833600}, {""negative"": 196, ""positive"": 98, ""rows"": 294, ""week_start_epoch"": 1700438400}, {""negative"": 321, ""positive"": 117, ""rows"": 438, ""week_start_epoch"": 1701043200}, {""negative"": 283, ""positive"": 81, ""rows"": 364, ""week_start_epoch"": 1701648000}, {""negative"": 304, ""positive"": 128, ""rows"": 432, ""week_start_epoch"": 1702252800}, {""negative"": 231, ""positive"": 82, ""rows"": 313, ""week_start_epoch"": 1702857600}], ""weeks"": 12}",,,,,,,,,,,,
2023Q4,refit,0.0005,paired_sensitivity,sequential_1_minus_weighted_constant,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.007090272541003712, ""delete_week_min"": 0.005755423235877649, ""delta"": 0.0063417076205862614}, ""log_loss"": {""delete_week_max"": 0.02102910325909163, ""delete_week_min"": 0.01689548723552138, ""delta"": 0.018813585099157114}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 103, ""rows"": 347, ""week_start_epoch"": 1696204800}, {""negative"": 205, ""positive"": 86, ""rows"": 291, ""week_start_epoch"": 1696809600}, {""negative"": 246, ""positive"": 62, ""rows"": 308, ""week_start_epoch"": 1697414400}, {""negative"": 194, ""positive"": 91, ""rows"": 285, ""week_start_epoch"": 1698019200}, {""negative"": 224, ""positive"": 111, ""rows"": 335, ""week_start_epoch"": 1698624000}, {""negative"": 241, ""positive"": 85, ""rows"": 326, ""week_start_epoch"": 1699228800}, {""negative"": 261, ""positive"": 84, ""rows"": 345, ""week_start_epoch"": 1699833600}, {""negative"": 196, ""positive"": 98, ""rows"": 294, ""week_start_epoch"": 1700438400}, {""negative"": 321, ""positive"": 117, ""rows"": 438, ""week_start_epoch"": 1701043200}, {""negative"": 283, ""positive"": 81, ""rows"": 364, ""week_start_epoch"": 1701648000}, {""negative"": 304, ""positive"": 128, ""rows"": 432, ""week_start_epoch"": 1702252800}, {""negative"": 231, ""positive"": 82, ""rows"": 313, ""week_start_epoch"": 1702857600}], ""weeks"": 12}",,,,,,,,,,,,
2023Q4,refit,0.0005,paired_sensitivity,sequential_1_minus_weighted_logistic,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.004878052643818822, ""delete_week_min"": 0.003343570009665517, ""delta"": 0.004100485110704786}, ""log_loss"": {""delete_week_max"": 0.014253699721497074, ""delete_week_min"": 0.010245928047081068, ""delta"": 0.012233369651130232}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 244, ""positive"": 103, ""rows"": 347, ""week_start_epoch"": 1696204800}, {""negative"": 205, ""positive"": 86, ""rows"": 291, ""week_start_epoch"": 1696809600}, {""negative"": 246, ""positive"": 62, ""rows"": 308, ""week_start_epoch"": 1697414400}, {""negative"": 194, ""positive"": 91, ""rows"": 285, ""week_start_epoch"": 1698019200}, {""negative"": 224, ""positive"": 111, ""rows"": 335, ""week_start_epoch"": 1698624000}, {""negative"": 241, ""positive"": 85, ""rows"": 326, ""week_start_epoch"": 1699228800}, {""negative"": 261, ""positive"": 84, ""rows"": 345, ""week_start_epoch"": 1699833600}, {""negative"": 196, ""positive"": 98, ""rows"": 294, ""week_start_epoch"": 1700438400}, {""negative"": 321, ""positive"": 117, ""rows"": 438, ""week_start_epoch"": 1701043200}, {""negative"": 283, ""positive"": 81, ""rows"": 364, ""week_start_epoch"": 1701648000}, {""negative"": 304, ""positive"": 128, ""rows"": 432, ""week_start_epoch"": 1702252800}, {""negative"": 231, ""positive"": 82, ""rows"": 313, ""week_start_epoch"": 1702857600}], ""weeks"": 12}",,,,,,,,,,,,
